ID,original_length,rate_sim_1,dist_sim_1,rate_sim_2,dist_sim_2,rate_sim_5,dist_sim_5,rate_sim_10,dist_sim_10,rate_sim_20,dist_sim_20,rate_sim_40,dist_sim_40,rate_sim_60,dist_sim_60,rate_sim_80,dist_sim_80,rate_sim_100,dist_sim_100,rate_sim_1000,dist_sim_1000,rate_sim_10000,dist_sim_10000
52,1059,0.8602455146364495,1.3918662245618516,0.8508026440037771,3.3705887024717476,0.8224740321057602,4.862953328395109,0.7847025495750708,9.98207139542013,0.7431539187913125,20.04937725780096,0.6997167138810199,40.355955908196634,0.6732766761095373,60.155602311395,0.6534466477809254,80.78228631121499,0.6317280453257791,100.64884153333163,0.37110481586402266,999.6124328977353,0.8536355051935789,530.8670760196981
53,1837,0.6956995100707676,1.2743622316339858,0.6619488296135003,2.296049482033675,0.6956995100707676,5.223760656409016,0.6673924877517692,12.552737447870516,0.6412629286880784,20.00769298889692,0.6271094175285792,40.097915075388634,0.6592270005443658,67.33653663093585,0.6320087098530213,80.4981818835481,0.5753946652150245,122.55103580314966,0.4197060424605335,1207.8349428206202,0.5808383233532934,7383.933539980595
54,1636,0.6980440097799511,1.3554497448631828,0.6723716381418093,2.21332002718465,0.6821515892420538,6.134868983843093,0.6974327628361858,10.51725643934705,0.7157701711491442,20.23224560817347,0.6638141809290954,40.267802879891406,0.6497555012224939,64.26495237931708,0.6008557457212714,80.24659476814374,0.5666259168704156,98.77258017783062,0.3251833740831296,1027.9941277769176,0.5812958435207825,9943.746558955096
55,1552,0.5998711340206185,1.2301762345888965,0.5502577319587629,2.48389190410781,0.6192010309278351,5.91355464506643,0.5670103092783505,10.606874669296968,0.5773195876288659,26.22807638231511,0.5663659793814433,40.625602360083526,0.5038659793814433,60.334272219995725,0.538659793814433,80.48490861895357,0.5792525773195877,100.5724695618529,0.35115979381443296,1006.0780499399739,0.3788659793814433,10065.458090202472
56,1799,0.8037798777098388,1.4405702439277448,0.7648693718732629,2.166433834418079,0.7387437465258477,5.55074257963739,0.7220678154530294,10.27191626557659,0.6820455808782657,22.790480205360574,0.6720400222345748,40.851413565551276,0.6575875486381323,60.635047649133455,0.6259032795997777,80.53344337615943,0.6631461923290717,100.10501006473302,0.2490272373540856,1348.3964221810866,0.6937187326292384,8969.04320533056
57,676,0.834319526627219,1.6468294622429438,0.8269230769230769,2.1380513403407497,0.8032544378698225,5.157070268346702,0.7884615384615384,9.92387259705011,0.7529585798816568,20.04799192939955,0.7174556213017751,39.54629287649506,0.6730769230769231,71.37847692732463,0.6568047337278107,80.85735925772816,0.6242603550295858,101.36809095394094,0.35650887573964496,1939.2038921082126,0.8328402366863905,13111.323245576703
58,1791,0.5438302624232273,1.3085543293469133,0.507537688442211,2.0740394792685564,0.5494137353433836,5.524943660070301,0.5728643216080402,10.140733699771891,0.519821328866555,20.12131565640881,0.5013958682300391,40.411930224096196,0.4628699050809604,60.3946703700521,0.48576214405360135,79.50431496656142,0.46454494695700727,99.31407364327384,0.2562814070351759,1501.1255744581144,0.41987716359575655,10049.75364388639
59,1721,0.4427658338175479,1.1055316375403097,0.4009296920395119,2.050570954884427,0.47762928529924464,5.265679485716301,0.4224288204532249,10.655267550498356,0.38059267867518887,20.541499204163426,0.42068564787914003,40.37545858674352,0.3904706565950029,59.20213723203126,0.41196978500871584,80.81681552144892,0.4032539221382917,100.24928496542717,0.3004067402672865,1181.559028142217,0.2992446252178966,8979.383353632526
60,1714,0.691365227537923,1.354471353725336,0.6540256709451575,2.320751336166608,0.6814469078179697,4.846685426465657,0.6476079346557759,10.22626772700038,0.6301050175029171,27.576381344957234,0.5898483080513419,38.81234553055993,0.5087514585764294,61.08049211630395,0.5490081680280047,88.40380324596069,0.4953325554259043,107.46071469170407,0.2864644107351225,1404.7304859977344,0.646441073512252,7510.898140257219
61,1749,0.7895940537449971,1.3283759220000735,0.7530017152658662,2.184402985045468,0.7604345340194397,5.0726219169713,0.7524299599771298,10.076912427043009,0.7238421955403087,20.44942413029053,0.6798170383076043,40.87993329352001,0.7158376214979989,83.26870225718261,0.6535162950257289,105.09673262783049,0.6678101772441395,112.37801142734853,0.4088050314465409,1006.3994564703814,0.6077758719268154,8198.97125300618
62,1673,0.6796174536760311,1.3369875961744988,0.6329946204423191,2.229503845696186,0.6730424387328153,6.317269872621102,0.6491332934847579,13.444117289904838,0.606694560669456,20.58518597465885,0.5678421996413628,43.62550526207497,0.5702331141661685,60.59599865130291,0.5815899581589958,94.77079754940668,0.5170352659892409,162.6291694290435,0.30484160191273163,1236.255158650667,0.602510460251046,13523.94153346731
63,1697,0.8898055391868003,1.261822157781015,0.8674130819092516,2.0930936410211167,0.8609310548025928,5.065605665975536,0.8391278727165586,11.134144220978499,0.8243959929286977,20.278832396875963,0.7955215085444903,40.218160568978405,0.7631113730111962,58.27570953927639,0.7436652916912198,80.07997134302849,0.72775486152033,98.03799611836467,0.48791985857395404,1007.0679660705196,0.5934001178550383,5694.569105754558
64,1374,0.9475982532751092,1.083510808436929,0.9352256186317321,1.9947059746929643,0.9097525473071325,5.328838809767101,0.8857350800582242,10.07171668249552,0.8522561863173217,20.22013532485784,0.8180494905385735,50.90731032452403,0.7874818049490538,59.66504248289398,0.764919941775837,107.67426325051807,0.7481804949053857,119.61953007201069,0.43740902474526927,1005.7304111807198,0.8216885007278021,10071.516173519089
65,1223,0.9566639411283728,0.9698482805231801,0.9517579721995094,2.144920330918154,0.9329517579721995,6.048524985190625,0.9190515126737531,10.35038284940963,0.8937040065412919,34.787366148013376,0.8708094848732625,39.699416263268105,0.8536385936222404,59.98675432270653,0.8372853638593623,80.55587477661948,0.8103025347506132,99.4495935983364,0.45952575633687653,1532.2136838136043,0.7522485690923958,9103.287094266343
66,1009,0.9484638255698712,1.183829755595564,0.9355797819623389,2.3276961099977083,0.9098116947472745,5.053114092043011,0.8870168483647175,9.815406409933757,0.846382556987116,19.97583588201487,0.8097125867195243,40.05087802489767,0.7908820614469773,59.302536217750486,0.7829534192269574,80.56742907200785,0.7522299306243806,103.43703525460636,0.41625371655104065,1006.5153758089994,0.8354806739345887,10017.559336596303
67,4,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1
68,2184,0.8232600732600732,1.0453109908118932,0.8118131868131868,2.009641381061286,0.7706043956043956,5.246896535548412,0.7554945054945055,10.455846127435649,0.7216117216117216,19.986027096518775,0.6813186813186813,39.68998045093032,0.6721611721611722,60.048533722293215,0.6456043956043956,78.51410173983848,0.6277472527472527,120.64250224573891,0.35027472527472525,1183.7808493440948,0.7664835164835165,10056.844350229087
69,3160,0.9158227848101266,1.2946231499030223,0.8715189873417721,2.3330721895832496,0.7727848101265823,5.161376617677295,0.6844936708860759,12.991971872062939,0.6259493670886076,20.20276333947204,0.6759493670886076,40.75763990154752,0.6231012658227848,68.87547012583599,0.605379746835443,80.54941962219168,0.5740506329113924,100.95984924848256,0.25759493670886074,1112.5057416142613,0.7930379746835443,7697.353933106349
70,766,0.933420365535248,0.9887725984375176,0.902088772845953,2.171181053734891,0.8511749347258486,5.4493607177130166,0.8080939947780679,13.355130831997068,0.7154046997389034,19.34861870684025,0.7610966057441253,40.689427091680294,0.7493472584856397,60.90517431227086,0.7036553524804178,79.35881033552425,0.7506527415143603,98.81314835992589,0.5691906005221932,1005.2795015471097,0.779373368146214,6131.057323950561
71,2082,0.7949087415946205,1.1346782860878606,0.7780979827089337,2.345035790219775,0.7564841498559077,5.074026788384119,0.7281460134486071,10.930655968155104,0.7046109510086456,20.16423113798664,0.6733909702209414,40.44163767162384,0.6498559077809798,61.59945271743186,0.6325648414985591,80.9540909986171,0.6128722382324687,110.81408665325384,0.3472622478386167,1172.7484865768392,0.7070124879923151,9247.960590708895
72,1688,0.893957345971564,1.1073767217562207,0.884478672985782,2.243991448334735,0.865521327014218,5.276251728449951,0.8436018957345972,10.070466652578425,0.8293838862559242,25.36222375819603,0.7902843601895735,51.91499896759155,0.7648104265402843,60.09550123904239,0.745260663507109,95.4513915868236,0.7180094786729858,100.47474334073002,0.3909952606635071,1100.5225359513643,0.7979857819905213,8989.38765341623
73,1098,0.855191256830601,1.0783712256191094,0.843351548269581,2.0296330776033162,0.8351548269581056,4.830752258801203,0.8169398907103825,10.281170468037143,0.7950819672131147,20.369261700193555,0.7622950819672131,40.30659436166524,0.7422586520947176,60.8446363673428,0.7222222222222222,87.48389721418414,0.6994535519125683,126.96200870622934,0.4143897996357013,1159.7143789666525,0.6384335154826958,5334.316510043682
74,1417,0.8327452364149612,1.434554813598266,0.7953422724064926,2.0112362902671537,0.7967537050105857,5.0243286756880625,0.7776993648553282,10.244590881497313,0.7678193366266761,22.435867491819742,0.7177134791813691,40.50723029939813,0.7254763585038815,85.06332869783807,0.7424135497529993,82.89329879851743,0.7346506704304869,99.78871388344635,0.3507410021171489,1012.2530426090559,0.6414961185603387,9896.69930054247
75,1714,0.7887981330221704,1.20521551268618,0.7438739789964994,2.3096311785005543,0.7619603267211202,5.378326362810316,0.7555425904317387,12.73286473229388,0.6942823803967327,23.216908269096812,0.6983663943990666,40.19659042865672,0.6936989498249708,60.35180350644359,0.6697782963827305,125.62033763706127,0.6551925320886814,114.9118979458989,0.4025670945157526,1046.1890041939996,0.5915985997666278,12308.685526541354
76,998,0.7785571142284569,1.1929625791708443,0.7434869739478958,2.190445857313211,0.7555110220440882,5.0031584112767415,0.750501002004008,9.351899521648308,0.7274549098196392,18.432102737268345,0.6633266533066132,37.88127239163323,0.7034068136272545,60.87527733933315,0.7094188376753507,80.49466816230554,0.6973947895791583,95.12494609348744,0.43286573146292584,968.6835683256945,0.4969939879759519,9548.10019631444
77,1663,0.9290438965724594,0.9802927903807477,0.8905592303066747,2.0345093884911454,0.8117859290438966,5.148266007928802,0.7642814191220686,10.18503238143181,0.7155742633794347,19.89241061640395,0.6620565243535779,38.699424116149736,0.6752856283824413,60.02750056317136,0.6933253156945279,79.73884998108724,0.7769092002405291,100.42532304186116,0.4239326518340349,1006.7560521900987,0.4455802766085388,10056.219709044279
78,985,0.6182741116751269,1.116951874370764,0.6081218274111675,2.121042017357215,0.6,5.151657450309093,0.5918781725888325,9.860501429653702,0.566497461928934,18.785830698278232,0.5299492385786801,40.29929256991406,0.5147208121827411,61.08251855584872,0.500507614213198,79.1278367364471,0.4862944162436548,99.59438050406723,0.2802030456852792,1075.7640016735672,0.581725888324873,7267.70582145878
79,1766,0.4150622876557191,0.8211913318620452,0.40656851642129105,2.1698123271768472,0.40203850509626277,6.054721179243753,0.38901472253680636,10.015433291235613,0.3708946772366931,20.215491871301694,0.347678369195923,40.34824719795451,0.347678369195923,71.3119890559299,0.3244620611551529,80.01575797126377,0.31766704416761044,100.19246728361512,0.1913929784824462,1008.1861793846315,0.36296715741789354,9910.236384194239
80,1193,0.8474434199497066,1.0483571553665088,0.8340318524727578,2.615477771717922,0.8088851634534786,4.989542544343496,0.7937971500419112,10.148260382696114,0.757753562447611,19.773670868969184,0.7334450963956413,39.63711189496907,0.7074601844090528,60.07408592404359,0.6730930427493713,104.69411391388078,0.647108130762783,104.86392612304007,0.38809723386420786,1420.7842294952698,0.7057837384744342,9767.004519791557
81,1795,0.6356545961002785,1.2820566954953536,0.5899721448467966,2.064863841910113,0.6551532033426184,4.998485903967731,0.6345403899721448,9.614010189693687,0.6077994428969359,19.01279098763572,0.6133704735376044,40.04901646390593,0.5565459610027855,59.733431350161396,0.46518105849582175,79.51070645634655,0.5130919220055711,100.98544790796323,0.4969359331476323,1096.2248910172966,0.766016713091922,9860.381285878431
82,662,0.8217522658610272,0.743857572160953,0.8126888217522659,2.010742810497698,0.8081570996978852,4.938226565702793,0.7794561933534743,11.067254080445005,0.7719033232628398,18.860546958669993,0.7628398791540786,39.95957557298331,0.7386706948640483,60.45348047696108,0.7220543806646526,80.38025211603721,0.7145015105740181,100.32198686106088,0.39123867069486407,1006.6020468392007,0.5030211480362538,8271.850835351797
83,973,0.9229188078108942,1.0830429556499603,0.9167523124357657,2.181192823522471,0.9095580678314491,5.3956438014779415,0.8869475847893115,13.252305956429698,0.8478931140801644,20.282397007067658,0.8458376156217883,40.35233860100061,0.8273381294964028,60.30554478255989,0.8376156217882836,80.25247418758322,0.8314491264131552,98.40870781821948,0.6125385405960946,1256.155628415483,0.6135662898252826,9774.792502000077
84,2643,0.637911464245176,1.1736433689520225,0.6295875898600075,2.5535727419294023,0.6083995459704881,5.503110587348035,0.5978055240257283,10.090840317796442,0.565266742338252,20.09042321439803,0.5486189935679152,40.46432581544217,0.5304578130911842,65.68171011121584,0.5153234960272418,80.59402448637948,0.5054861899356792,100.52489399447393,0.30798335225122964,1753.2777397182604,0.5660234581914491,4455.650062988219
85,1657,0.8744719372359686,1.4003811138457833,0.8654194327097163,2.6533251968665468,0.835847917923959,6.108170457850413,0.815932407966204,10.092793819439427,0.7923958961979481,20.294219889560626,0.7652383826191913,40.60053997150608,0.7465298732649366,60.30146414672874,0.7175618587809294,82.1811067502309,0.6976463488231744,100.35254510153491,0.4423657211828606,1005.2634795994562,0.6982498491249246,6221.467915577348
86,1054,0.7988614800759013,1.2997716564023252,0.7893738140417458,2.210462946551523,0.7789373814041746,5.70943832242463,0.7438330170777988,10.032543435872293,0.7248576850094877,20.094043245606287,0.6907020872865275,58.19421600072218,0.6593927893738141,60.64068726369656,0.6413662239089184,80.80371918977298,0.6242884250474383,100.90364362995159,0.4032258064516129,1003.4966048895543,0.6888045540796964,6755.083895244762
87,1265,0.891699604743083,1.2891406107504575,0.8774703557312253,2.505683519984209,0.8592885375494071,5.11869342852501,0.833201581027668,10.68984189638357,0.8023715415019763,19.42514622757826,0.758893280632411,40.41161983349391,0.733596837944664,60.118553649559914,0.71699604743083,122.20570142212003,0.6932806324110672,122.09583449026258,0.366798418972332,1703.3855011689816,0.8071146245059289,1502.5668782177045
88,1274,0.9332810047095761,1.0915721601793664,0.9215070643642073,3.0126458718002014,0.8854003139717426,6.263094554282519,0.8626373626373627,10.064295152786496,0.8547880690737834,20.24098231336056,0.8061224489795918,39.58857947302408,0.8131868131868132,58.693019959739914,0.7982731554160125,80.62113240178167,0.7645211930926217,104.03843010645052,0.45447409733124017,1127.88714614825,0.7291993720565149,9839.33296041379
89,1585,0.943217665615142,1.2657301058680668,0.917981072555205,2.517413929752281,0.8662460567823344,5.634707375162586,0.8485804416403786,10.295760929072243,0.8063091482649842,20.163373679568743,0.7867507886435331,40.43068804315527,0.7621451104100946,60.57601587086647,0.7299684542586751,80.58039291304523,0.7072555205047318,100.5021603333139,0.4359621451104101,1005.4185774499178,0.7854889589905363,6531.161710161491
90,1254,0.9449760765550239,0.941897424979063,0.9258373205741627,2.0186188160354783,0.9003189792663477,7.590094706101011,0.8596491228070176,10.203099207273302,0.835725677830941,24.811010763356492,0.8110047846889952,46.676131066229274,0.784688995215311,60.517952058170245,0.7910685805422647,79.86422179388364,0.7615629984051037,100.70118850624371,0.42025518341307816,1007.5936910890964,0.7655502392344498,10042.191620813599
91,1770,0.9299435028248587,1.1072263757109544,0.907909604519774,2.399824581736585,0.8502824858757062,5.4117813165824415,0.7943502824858757,10.672712565975523,0.7621468926553673,20.0988724039914,0.7519774011299435,47.28234231555845,0.6615819209039548,60.43364261202588,0.7254237288135593,99.26145162176232,0.6983050847457627,100.25012933241615,0.4728813559322034,1039.678712239037,0.8813559322033898,7408.998767653684
92,754,0.7904509283819628,1.2589867072160388,0.7453580901856764,2.036151924643674,0.773209549071618,5.430109622834571,0.7692307692307693,9.891398129376249,0.7175066312997348,20.15321777273828,0.7029177718832891,40.05606021417622,0.6379310344827587,57.21061147962641,0.6379310344827587,71.58541632334746,0.6989389920424404,100.67088637843139,0.5649867374005305,976.0252250312699,0.583554376657825,8208.521091770624
93,1680,0.8952380952380953,1.1729941643313493,0.8422619047619048,2.5208436522655733,0.7380952380952381,5.066449677561776,0.7130952380952381,10.106732939391755,0.6910714285714286,20.086165446823752,0.7351190476190477,39.60104182581581,0.7428571428571429,59.77313717424612,0.7517857142857143,78.2411719053379,0.6755952380952381,99.19295364181889,0.3601190476190476,964.9435469044054,0.8023809523809524,10061.849262064938
94,1629,0.5610804174340086,1.3679121582433345,0.5009208103130756,3.4237569070829004,0.5567833026396563,4.869131982653489,0.5567833026396563,9.560219103856088,0.5524861878453039,20.65538008709744,0.5174953959484346,40.71384221728543,0.5408225905463474,58.68770335638196,0.5488029465930019,79.67613543067532,0.5003069367710252,100.80689226774342,0.35911602209944754,1436.9646065886998,0.5101289134438306,10462.658731001047
95,838,0.815035799522673,1.1744908098003495,0.7577565632458234,2.1490202421529068,0.7780429594272077,6.022473560825601,0.7684964200477327,11.140730820784416,0.7076372315035799,19.80664987312361,0.747016706443914,38.833524141729534,0.7267303102625299,60.38889451829776,0.6288782816229117,85.32740355008656,0.7124105011933174,81.52115190092599,0.5906921241050119,1007.3099289585962,0.60381861575179,10084.163113759842
96,1002,0.8622754491017964,1.549755748999822,0.8373253493013972,2.397738950152985,0.845309381237525,6.5309603015766395,0.8283433133732535,10.087050265534,0.8063872255489022,20.981454292280375,0.7844311377245509,42.17895958571905,0.8073852295409182,60.73815178173003,0.782435129740519,81.123425203268,0.7554890219560878,107.18956285327513,0.5818363273453094,1008.0112208791065,0.6626746506986028,8752.325459193988
97,904,0.7577433628318584,1.353893558217552,0.713495575221239,2.206101793782417,0.7157079646017699,5.5155775564291645,0.6913716814159292,10.124847599421198,0.6803097345132744,19.24987256803414,0.6935840707964602,40.23295681385133,0.5995575221238938,60.399835878353954,0.6117256637168141,80.67504078317126,0.5907079646017699,100.52909409951098,0.4192477876106195,1009.4725769879642,0.5221238938053098,10474.780141739706
98,1836,0.6263616557734205,1.2948893348287585,0.5915032679738562,2.2060965396096464,0.630718954248366,5.063563102856806,0.6083877995642701,10.169844093908107,0.6198257080610022,20.245100782856646,0.5746187363834423,40.28933449960098,0.5642701525054467,60.827604345423,0.5686274509803921,90.37902282645544,0.553921568627451,100.88762878242906,0.34477124183006536,1868.1980082101286,0.6127450980392157,9300.448202305537
99,865,0.684393063583815,1.1061963351672155,0.638150289017341,2.0023897733798828,0.7005780346820809,5.719359699371062,0.6832369942196532,10.040832030164772,0.661271676300578,20.04772397435564,0.608092485549133,40.266496597983405,0.6046242774566474,58.172218310510175,0.5630057803468208,110.92508660484967,0.5491329479768786,125.38245855700083,0.3919075144508671,1006.8647360558134,0.41040462427745666,10810.766379699398
100,1323,0.8798185941043084,1.4672395610714966,0.8745275888133031,1.9497738169632148,0.8571428571428571,5.025691766326265,0.8314436885865457,10.725728867779576,0.798941798941799,27.01257943101472,0.764172335600907,41.38708207995667,0.7339380196523053,60.30470492374957,0.7082388510959939,80.66818170124048,0.6984126984126984,100.42397529593386,0.41647770219198793,1227.389640958006,0.8110355253212396,7004.01943156677
